Date,Stock Name,Stock Code,Amount,Investor Type,Action,Return After
2019-03-18,Jardine Cycle & Carriage,C07,-11.050101,institution,sell,-0.011039545505550752
2019-03-18,ST Engineering,S63,-6.602508,institution,sell,-0.007915564515959872
2019-03-18,Hongkong Land,H78,-4.9087693269,institution,sell,-0.03252018789290256
2019-03-18,Jardine Matheson,J36,-4.451694914700001,institution,sell,0.024182135367083468
2019-03-18,Ascendas REIT,A17U,-4.48911,retail,sell,0.02105300318053893
2019-03-18,Wilmar International,F34,-4.58366,institution,sell,0.0
2019-03-18,SGX,S68,7.029939,retail,buy,-0.012244718603305005
2019-03-25,ComfortDelGro,C52,-6.473916,retail,sell,0.007782041504759363
2019-03-25,UOL Group,U14,-9.351496,retail,sell,0.06716433660599797
2019-03-25,Singtel,Z74,-10.34586,retail,sell,0.023333281149829244
2019-03-25,DBS,D05,7.024136,retail,buy,0.03864552004246424
2019-03-25,StarHub,CC3,6.42241,retail,buy,0.0
2019-03-25,Ascendas REIT,A17U,-5.607995,retail,sell,0.010309004617245598
2019-03-25,Thai Beverage,Y92,-10.751681,retail,sell,0.042682913524794586
2019-03-25,Singtel,Z74,13.858088,institution,buy,0.023333281149829244
2019-03-25,Keppel REIT,K71U,-4.802938,retail,sell,0.0236220017725719
2019-03-25,NetLink NBN Trust,CJLU,-2.936819,retail,sell,0.012120901422389307
2019-03-25,ComfortDelGro,C52,11.133737,institution,buy,0.007782041504759363
2019-03-25,Ascendas REIT,A17U,11.385555,institution,buy,0.010309004617245598
2019-03-25,Venture Corporation,V03,12.508449,institution,buy,0.05555567372643133
2019-03-25,SIA,C6L,7.420716,retail,buy,0.02092049132174023
2019-03-25,UOB,U11,8.762659,retail,buy,0.029188212091836974
2019-03-25,AEM Holdings,AWX,8.986828,retail,buy,-0.008403354657195328
2019-03-25,Dairy Farm International,D01,-4.4678703372,retail,sell,-0.009685257446364615
2019-03-25,UOL Group,U14,13.861543,institution,buy,0.06716433660599797
2019-03-25,City Developments,C09,-6.43236,institution,sell,0.038975532407925506
2019-03-25,Thai Beverage,Y92,7.2693955,institution,buy,0.042682913524794586
2019-03-25,DBS,D05,-9.201786,institution,sell,0.03864552004246424
2019-03-25,OCBC,O39,-46.771589,institution,sell,0.029012078012503828
2019-03-25,Keppel Infrastructure Trust,A7RU,-12.150879,institution,sell,0.0
2019-03-25,GSH Corporation,BDX,-18.1182285,institution,sell,0.017241377518597778
2019-03-25,ST Engineering,S63,-6.820023,institution,sell,0.010638239929047222
2019-03-25,Hongkong Land,H78,-6.710380424099999,institution,sell,0.007002675045495899
2019-03-25,SIA,C6L,-8.076271,institution,sell,0.02092049132174023
2019-03-25,OCBC,O39,41.226446,retail,buy,0.029012078012503828
2019-03-25,GSH Corporation,BDX,18.1065285,retail,buy,0.017241377518597778
2019-03-25,SGX,S68,11.524507,retail,buy,0.0068867528528751
2019-03-25,CapitaLand Mall Trust,C38U,-7.896046,institution,sell,0.012448175220289182
2019-03-25,Keppel Corporation,BN4,5.902722,institution,buy,0.03883464666609826
2019-03-25,Dairy Farm International,D01,6.743990911,institution,buy,-0.009685257446364615
2019-03-25,Keppel REIT,K71U,5.10607,institution,buy,0.0236220017725719
2019-03-25,Keppel Infrastructure Trust,A7RU,13.9296485,retail,buy,0.0
2019-04-01,Suntec REIT,T82U,1.937699,retail,buy,-0.020202216916840432
2019-04-01,Keppel Infrastructure Trust,A7RU,5.480184410000001,retail,buy,0.0
2019-04-01,AEM Holdings,AWX,2.959853,retail,buy,-0.07627141185080011
2019-04-01,First REIT,AW9U,4.991338,retail,buy,0.0
2019-04-01,DBS,D05,-146.785822,retail,sell,0.03567293727120302
2019-04-01,Sheng Siong,OV8,2.774524,retail,buy,0.0
2019-04-01,Mapletree Commercial Trust,N2IU,3.529543,retail,buy,-0.0052631516613337315
2019-04-01,Yangzijiang Shipbuilding,BS6,-19.814902,retail,sell,0.051612961296834126
2019-04-01,Keppel Corporation,BN4,-38.124743,retail,sell,0.035825632808270225
2019-04-01,Singtel,Z74,-36.531144,retail,sell,0.009772032243909878
2019-04-01,Venture Corporation,V03,-22.629186,retail,sell,0.01127824700317448
2019-04-01,Sembcorp Industries,U96,-17.23314,retail,sell,0.03018881331769374
2019-04-01,OCBC,O39,-127.176262,retail,sell,0.03612323188925348
2019-04-01,Wilmar International,F34,-17.176118,retail,sell,0.03560834749329733
2019-04-01,UOB,U11,-69.100287,retail,sell,0.029526111058420845
2019-04-01,Genting Singapore,G13,79.5938825,retail,buy,-0.08490554984125054
2019-04-01,Keppel REIT,K71U,2.41984,retail,buy,-0.0230768796798686
2019-04-01,Keppel Corporation,BN4,17.640157,institution,buy,0.035825632808270225
2019-04-01,Singapore Post,S08,6.17767,institution,buy,0.06532637630100302
2019-04-01,Sembcorp Industries,U96,10.179105,institution,buy,0.03018881331769374
2019-04-01,Yangzijiang Shipbuilding,BS6,17.325539,institution,buy,0.051612961296834126
2019-04-01,DBS,D05,18.2645627,institution,buy,0.03567293727120302
2019-04-01,Jardine Matheson,J36,6.175838657000001,institution,buy,-0.009489323432644192
2019-04-01,SGX,S68,-8.449229,institution,sell,0.01778411605842689
2019-04-01,Jardine Cycle & Carriage,C07,10.481151,institution,buy,0.017256858562565203
2019-04-01,Venture Corporation,V03,20.990616,institution,buy,0.01127824700317448
2019-04-01,Ascendas REIT,A17U,-27.84823,institution,sell,-0.006802691417959861
2019-04-01,Singtel,Z74,-18.880993,institution,sell,0.009772032243909878
2019-04-01,Suntec REIT,T82U,-14.087463,institution,sell,-0.020202216916840432
2019-04-01,ComfortDelGro,C52,-12.016906,institution,sell,0.003861146084984002
2019-04-01,CapitaLand Mall Trust,C38U,-10.570601,institution,sell,-0.01639323879275545
2019-04-01,Wilmar International,F34,5.767294,institution,buy,0.03560834749329733
2019-04-01,OCBC,O39,23.831686,institution,buy,0.03612323188925348
2019-04-01,UOB,U11,-48.550196,institution,sell,0.029526111058420845
2019-04-01,Genting Singapore,G13,-61.4176155,institution,sell,-0.08490554984125054
2019-04-08,Suntec REIT,T82U,4.338675,retail,buy,-0.02061841891642391
2019-04-08,Genting Singapore,G13,26.976598,retail,buy,-0.0051548127584520875
2019-04-08,Suntec REIT,T82U,-11.444075,institution,sell,-0.02061841891642391
2019-04-08,SGX,S68,-17.512528,institution,sell,-0.02553765950548914
2019-04-08,SATS,S58,7.940338,institution,buy,-0.0037949244072560395
2019-04-08,Singapore Post,S08,3.061387,institution,buy,-0.00943373653602897
2019-04-08,UOB,U11,-28.844636,institution,sell,0.006037712744018542
2019-04-08,The Hour Glass,AGS,6.670402,institution,buy,0.03472217072232753
2019-04-08,First REIT,AW9U,-14.208995,institution,sell,-0.010050188238375113
2019-04-08,Genting Singapore,G13,-28.869618,institution,sell,-0.0051548127584520875
2019-04-08,UOL Group,U14,-6.367419,retail,sell,0.03337977956391169
2019-04-08,Venture Corporation,V03,3.205049,retail,buy,0.027615214391932152
2019-04-08,The Hour Glass,AGS,-6.660402,retail,sell,0.03472217072232753
2019-04-08,OCBC,O39,-17.781128,institution,sell,-0.005952402364348353
2019-04-08,DBS,D05,-51.661693,institution,sell,0.005925902598170385
2019-04-08,Wilmar International,F34,-12.933781,retail,sell,0.04297996678541627
2019-04-08,SGX,S68,7.317388,retail,buy,-0.02553765950548914
2019-04-08,Sunpower Group,5GD,3.236283,institution,buy,-0.05357137977980009
2019-04-08,Keppel Corporation,BN4,-7.401346,retail,sell,-0.006014952109747895
2019-04-08,SATS,S58,-7.701119,retail,sell,-0.0037949244072560395
2019-04-08,ComfortDelGro,C52,-8.590797,retail,sell,0.003845953105559685
2019-04-08,UOB,U11,-10.285268,retail,sell,0.006037712744018542
2019-04-08,DBS,D05,-10.799666,retail,sell,0.005925902598170385
2019-04-08,OCBC,O39,-30.29306,retail,sell,-0.005952402364348353
2019-04-08,First REIT,AW9U,13.5282545,retail,buy,-0.010050188238375113
2019-04-08,Singtel,Z74,-37.142527,retail,sell,0.012903131044142313
2019-04-08,Starhill Global REIT,P40U,6.1544175,institution,buy,0.0066667903813912854
2019-04-08,Mapletree Industrial Trust,ME8U,3.588253,institution,buy,0.0
2019-04-08,AEM Holdings,AWX,4.15388,retail,buy,0.009174306802606447
2019-04-08,StarHub,CC3,3.589254,retail,buy,0.019999676795535493
2019-04-08,Yanlord Land,Z25,3.7051984,institution,buy,0.0774648209235198
2019-04-08,Singtel,Z74,3.847984,institution,buy,0.012903131044142313
2019-04-08,Ying Li International Real Estate,5DM,3.3641233,institution,buy,0.0
2019-04-08,Jardine Matheson,J36,3.2416766807000017,institution,buy,0.010697842676966385
2019-04-15,Mapletree Commercial Trust,N2IU,3.752989,retail,buy,-0.016042933350317923
2019-04-15,OCBC,O39,-29.015446,institution,sell,0.011976091242524411
2019-04-15,ST Engineering,S63,-8.349753,retail,sell,0.005333238696630271
2019-04-15,Singtel,Z74,-6.029079,retail,sell,0.009554184856819026
2019-04-15,UOB,U11,-28.345857,institution,sell,0.012377954664017699
2019-04-15,SGX,S68,-28.873657,institution,sell,0.0
2019-04-15,Thai Beverage,Y92,4.1705185,institution,buy,0.03726700826956608
2019-04-15,ST Engineering,S63,5.108882,institution,buy,0.005333238696630271
2019-04-15,Jardine Matheson,J36,5.3343038933,institution,buy,0.007266970854176158
2019-04-15,Jardine Cycle & Carriage,C07,5.399055,institution,buy,0.049883922057094576
2019-04-15,Ying Li International Real Estate,5DM,-9.6045402,retail,sell,0.0
2019-04-15,Venture Corporation,V03,7.487395,institution,buy,-0.007751688957719827
2019-04-15,Ying Li International Real Estate,5DM,10.3083363,institution,buy,0.0
2019-04-15,Jardine Cycle & Carriage,C07,-9.493726,retail,sell,0.049883922057094576
2019-04-15,Wilmar International,F34,-12.25716,retail,sell,0.00274730308205573
2019-04-15,Genting Singapore,G13,-18.7318535,institution,sell,-0.005181224957784725
2019-04-15,UOL Group,U14,-9.669317,retail,sell,0.029609653654142143
2019-04-15,Wilmar International,F34,13.489322,institution,buy,0.00274730308205573
2019-04-15,DBS,D05,-14.2180714,institution,sell,0.009572876821362097
2019-04-15,City Developments,C09,-8.690774,institution,sell,-0.015021269892371847
2019-04-15,First REIT,AW9U,5.0222225,retail,buy,0.006745930301564007
2019-04-15,SGX,S68,20.575546,retail,buy,0.0
2019-04-15,Genting Singapore,G13,10.2768935,retail,buy,-0.005181224957784725
2019-04-15,Ascendas REIT,A17U,13.590718,institution,buy,-0.0033899268515866776
2019-04-15,CapitaLand Mall Trust,C38U,-17.986832,institution,sell,-0.01694914459870589
2019-04-15,UOL Group,U14,15.040572,institution,buy,0.029609653654142143
2019-04-15,CapitaLand Mall Trust,C38U,7.05872,retail,buy,-0.01694914459870589
2019-04-15,DBS,D05,-24.623199,retail,sell,0.009572876821362097
2019-04-15,OCBC,O39,-13.125204,retail,sell,0.011976091242524411
2019-04-15,Suntec REIT,T82U,2.7374,retail,buy,-0.02105275036405907
2019-04-15,Venture Corporation,V03,-12.3827,retail,sell,-0.007751688957719827
2019-04-15,City Developments,C09,4.409131,retail,buy,-0.015021269892371847
2019-04-15,Singtel,Z74,-14.783452,institution,sell,0.009554184856819026
2019-04-15,AEM Holdings,AWX,2.606167,retail,buy,-0.05454560883740489
2019-04-22,DBS,D05,-59.0905675,institution,sell,0.030270059910060265
2019-04-22,Venture Corporation,V03,-40.906111,institution,sell,-0.11614586865234178
2019-04-22,SGX,S68,-20.951924,institution,sell,0.017930967460995317
2019-04-22,Suntec REIT,T82U,-19.356951,institution,sell,-0.005376352733633127
2019-04-22,Jardine Matheson,J36,5.2640866611,institution,buy,0.031995036490854556
2019-04-22,NetLink NBN Trust,CJLU,4.258856,institution,buy,-0.005987872301300712
2019-04-22,OCBC,O39,-15.195107,retail,sell,0.02282339664996491
2019-04-22,OCBC,O39,4.489486,institution,buy,0.02282339664996491
2019-04-22,ST Engineering,S63,12.373777,institution,buy,0.05039781765531881
2019-04-22,Mapletree Logistics Trust,M44U,7.312585,institution,buy,0.027777314774378947
2019-04-22,UOB,U11,8.523658,institution,buy,0.031122798853419287
2019-04-22,Thai Beverage,Y92,14.32812,institution,buy,0.005988079685711245
2019-04-22,Keppel Corporation,BN4,34.940307,institution,buy,0.014211082847396694
2019-04-22,NetLink NBN Trust,CJLU,-4.048201,retail,sell,-0.005987872301300712
2019-04-22,SGX,S68,12.555582,retail,buy,0.017930967460995317
2019-04-22,Ascendas REIT,A17U,-5.239055,institution,sell,0.0204084097584869
2019-04-22,Genting Singapore,G13,-15.492298,institution,sell,0.026041797146114876
2019-04-22,SIA,C6L,-12.477819,institution,sell,-0.007179312987807829
2019-04-22,Keppel REIT,K71U,-7.456429,institution,sell,0.019788955551448106
2019-04-22,ST Engineering,S63,-12.67364,retail,sell,0.05039781765531881
2019-04-22,UOB,U11,-12.430403,retail,sell,0.031122798853419287
2019-04-22,Keppel REIT,K71U,3.804873,retail,buy,0.019788955551448106
2019-04-22,Suntec REIT,T82U,19.770429,retail,buy,-0.005376352733633127
2019-04-22,Wilmar International,F34,-6.134692,retail,sell,-0.002739776086768564
2019-04-22,China Everbright Water,U9E,4.083104,retail,buy,0.12820527628237044
2019-04-22,Keppel Corporation,BN4,-32.637915,retail,sell,0.014211082847396694
2019-04-22,Genting Singpore,G13,4.131929,retail,buy,0.026041797146114876
2019-04-22,DBS,D05,5.767075,retail,buy,0.030270059910060265
2019-04-22,SIA,C6L,7.956982,retail,buy,-0.007179312987807829
2019-04-22,Ascendas REIT,A17U,-4.218551,retail,sell,0.0204084097584869
2019-04-22,Singtel,Z74,-5.8212728,institution,sell,0.0
2019-04-22,City Developments,C09,4.671205,retail,buy,-0.017273432314670933
2019-04-22,ComfortDelGro,C52,-6.193956,retail,sell,0.01893919115853837
2019-04-22,Venture Corporation,V03,46.191314,retail,buy,-0.11614586865234178
2019-04-22,City Developments,C09,-6.865419,institution,sell,-0.017273432314670933
2019-04-29,Keppel Corporation,BN4,6.180427,institution,buy,-0.0073854073497564565
2019-04-29,NetLink NBN Trust,CJLU,-4.050202,institution,sell,-0.0060239429021491375
2019-04-29,Jardine Cycle & Carriage,C07,7.97605,retail,buy,-0.013232249123015238
2019-04-29,UOB,U11,-13.7054104,institution,sell,-0.04862700005119225
2019-04-29,Yangzijiang Shipbuilding,BS6,-16.07424,institution,sell,-0.025477740228663115
2019-04-29,Venture Corporation,V03,-31.0491614,institution,sell,-0.0005893200119690967
2019-04-29,AEM Holdings,AWX,-3.899593,institution,sell,-0.0438596824339712
2019-04-29,UOL Group,U14,-3.173571,institution,sell,-0.013072684897277198
2019-04-29,ComfortDelGro,C52,7.44289,institution,buy,-0.007294563591198289
2019-04-29,Mapletree Logistics Trust,M44U,6.664877,institution,buy,0.02737656538065858
2019-04-29,Mapletree Commercial Trust,N2IU,7.240825200000001,institution,buy,0.02072528071596791
2019-04-29,SGX,S68,12.446808,institution,buy,0.00747332309112414
2019-04-29,CapitaLand Mall Trust,C38U,14.88471,institution,buy,0.024590149484169377
2019-04-29,DBS,D05,44.521204,institution,buy,-0.03182649664256665
2019-04-29,Suntec REIT,T82U,-3.705862,institution,sell,0.021464793024548623
2019-04-29,SATS,S58,6.2851084,institution,buy,0.003824149722464032
2019-04-29,Venture Corporation,V03,27.412513,retail,buy,-0.0005893200119690967
2019-04-29,ST Engineering,S63,6.623238,institution,buy,-0.012626078086238501
2019-04-29,Sheng Siong Group,OV8,-3.181178,institution,sell,0.007239877595903277
2019-04-29,Jardine Cycle & Carriage,C07,-9.358335,institution,sell,-0.013232249123015238
2019-04-29,Ascendas REIT,A17U,-3.1366146,institution,sell,0.01707506223530686
2019-04-29,Yangzijiang Shipbuilding,BS6,2.377096,retail,buy,-0.025477740228663115
2019-04-29,SGX,S68,-10.555086,retail,sell,0.00747332309112414
2019-04-29,ST Engineering,S63,-9.387923,retail,sell,-0.012626078086238501
2019-04-29,DBS,D05,-20.640369,retail,sell,-0.03182649664256665
2019-04-29,OCBC,O39,-67.688474,retail,sell,-0.02533604181119109
2019-04-29,OCBC,O39,45.675043,institution,buy,-0.02533604181119109
2019-04-29,Procurri Corporation,BVQ,2.5002445,retail,buy,-0.015151527969177403
2019-04-29,UOB,U11,4.051054,retail,buy,-0.04862700005119225
2019-04-29,Singtel,Z74,-11.542901,retail,sell,-0.0031545285357952313
2019-04-29,Sheng Siong Group,OV8,3.077417,retail,buy,0.007239877595903277
2019-04-29,Mapletree Commercial Trust,N2IU,-5.517198,retail,sell,0.02072528071596791
2019-04-29,AEM Holdings,AWX,2.386321,retail,buy,-0.0438596824339712
2019-04-29,Keppel Corporation,BN4,-7.356824,retail,sell,-0.0073854073497564565
2019-04-29,CapitaLand Mall Trust,C38U,-6.021017,retail,sell,0.024590149484169377
2019-04-29,Genting Singapore,G13,-7.7078485,retail,sell,-0.015544162295071495
2019-04-29,Suntec REIT,T82U,2.831724,retail,buy,0.021464793024548623
2019-04-29,City Developments,C09,2.83384,retail,buy,0.006711331436129564
2019-05-06,UOB ,U11,-22.901115,institution,sell,-0.03346158067928917
2019-05-06,ComfortDelGro,C52,-8.424105,institution,sell,-0.015325440937625334
2019-05-06,OCBC,O39,-15.607553,institution,sell,-0.03284355398132821
2019-05-06,DBS,D05,-56.444643,institution,sell,-0.025028038778183492
2019-05-06,SGX,S68,6.609871,institution,buy,-0.004076006299038815
2019-05-06,City Developments,C09,3.284371,institution,buy,-0.035555596633937925
2019-05-06,SATS,S58,3.51323,institution,buy,0.0019046402110569627
2019-05-06,CapitaLand Mall Trust,C38U,7.383715,institution,buy,-0.004081504159218707
2019-05-06,Jardine Cycle & Carriage,C07,9.883918,institution,buy,-0.022849493216603123
2019-05-06,Singtel,Z74,25.797459,institution,buy,-0.0031644204519546415
2019-05-06,ST Engineering,S63,14.991412,institution,buy,0.028132758636181032
2019-05-06,Haw Par Corporation,H02,-2.317419,retail,sell,0.028467200833822037
2019-05-06,Suntec REIT,T82U,-6.841649,institution,sell,-0.01639379011241371
2019-05-06,AEM Holdings,AWX,-7.1768205,institution,sell,-0.11467852474594808
2019-05-06,Keppel REIT,K71U,2.790113,institution,buy,0.008196844980822071
2019-05-06,Venture Corporation,V03,-30.575218,institution,sell,-0.04040866997084991
2019-05-06,Yangzijiang Shipbuilding,BS6,-5.184178,retail,sell,-0.032680426543699403
2019-05-06,CapitaLand Mall Trust,C38U,-4.186429,retail,sell,-0.004081504159218707
2019-05-06,DBS,D05,72.472926,retail,buy,-0.025028038778183492
2019-05-06,Mapletree Logistics Trust,M44U,-2.803601,retail,sell,-0.026666423920948756
2019-05-06,Sheng Siong Group,OV8,-2.525929,retail,sell,0.019607900681305024
2019-05-06,SGX,S68,-6.145703,retail,sell,-0.004076006299038815
2019-05-06,Wilmar International,F34,-2.865474,retail,sell,-0.002832869588433873
2019-05-06,Singtel,Z74,-12.892605,retail,sell,-0.0031644204519546415
2019-05-06,AEM Holdings,AWX,8.787884,retail,buy,-0.11467852474594808
2019-05-06,Suntec REIT,T82U,9.035793,retail,buy,-0.01639379011241371
2019-05-06,City Developments,C09,10.113781,retail,buy,-0.035555596633937925
2019-05-06,Genting Singapore,G13,20.1782705,retail,buy,-0.047368350914184565
2019-05-06,Venture Corporation,V03,27.446893,retail,buy,-0.04040866997084991
2019-05-06,OCBC,O39,48.360501,retail,buy,-0.03284355398132821
2019-05-06,UOB,U11,55.715833,retail,buy,-0.03346158067928917
2019-05-06,ST Engineering,S63,-12.937974,retail,sell,0.028132758636181032
2019-05-06,StarHub,CC3,-2.103869,retail,sell,-0.011288597156823954
2019-05-13,Genting Singapore,G13,-22.685032,institution,sell,-0.02762418873874961
2019-05-13,OCBC,O39,-11.275103,institution,sell,-0.008936465722999665
2019-05-13,UOB,U11,-10.551463,institution,sell,-0.011937795072925472
2019-05-13,China Everbright Water,U9E,-1.555391,retail,sell,0.028168919365597622
2019-05-13,Keppel Corporation,BN4,-8.80516,institution,sell,-0.0357697225423288
